individu_id,date,activite,duree,unite,poids_kg,calories
1028,2025-02-19,velo,40.55,min,57.5,362.7
1028,2025-02-20,course,0.87,h,57.5,518.3
1028,2025-02-21,natation,29.34,min,57.5,229.0
1028,2025-02-22,velo,23.38,min,57.5,179.5
1028,2025-02-23,course,47.2,min,57.5,484.9
1028,2025-02-24,velo,45.4,min,57.5,300.9
1028,2025-02-25,velo,35.59,min,57.5,248.1
1028,2025-02-26,natation,29.5,min,57.5,220.1
1028,2025-02-27,course,40.45,min,57.5,441.5
1028,2025-02-28,natation,0.96,h,57.5,460.7
1028,2025-03-01,course,0.99,h,57.5,509.3
1029,2025-01-01,course,53.58,min,66.8,702.3
1029,2025-01-02,course,1.2,h,66.8,824.6
1029,2025-01-03,course,1.21,h,66.8,871.9
1029,2025-01-04,natation,43.72,min,66.8,349.1
1029,2025-01-05,run,16.25,min,66.8,191.2
1029,2025-01-06,natation,10.0,min,66.8,90.5
1029,2025-01-07,cours,36.12,min,66.8,410.2
1029,2025-01-08,natation,1.07,h,66.8,697.3
1029,2025-01-09,velo,21.84,min,66.8,160.3
1029,2025-01-10,velo,0.73,h,66.8,417.6
1029,2025-01-11,velo,1.29,h,66.8,624.7
1029,2025-01-12,velo,54.5,min,66.8,440.1
1029,2025-01-13,course,32.31,min,66.8,327.9
1029,2025-01-14,velo,20.31,min,66.8,189.5
1029,2025-01-15,course,1.15,h,66.8,724.5
1029,2025-01-16,course,56.65,min,66.8,731.5
1029,2025-01-17,natation,35.21,min,66.8,319.4
1029,2025-01-18,velò,83.29,min,66.8,701.6
1029,2025-01-19,course,1.46,h,66.8,885.9
1029,2025-01-20,velo,40.83,min,66.8,314.3
1029,2025-01-21,course,12.05,min,66.8,147.6
1029,2025-01-22,course,0.59,h,66.8,394.2
1029,2025-01-23,natation,59.2,min,66.8,529.6
1029,2025-01-24,velo,34.81,min,66.8,277.5
1029,2025-01-25,velo,46.81,min,66.8,418.6
1029,2025-01-26,velò,41.97,min,66.8,405.8
1029,2025-01-27,natation,69.71,min,66.8,783.1
1029,2025-01-28,course,1.01,h,66.8,681.7
1029,2025-01-29,course,48.39,min,66.8,507.4
1029,2025-01-30,course,62.61,min,66.8,656.1
1029,2025-01-31,course,61.34,min,66.8,709.6
1029,2025-02-01,course,0.46,h,66.8,309.4
1029,2025-02-02,course,1.07,h,66.8,744.4
1029,2025-02-03,natation,31.5,min,66.8,302.3
1029,2025-02-04,course,0.92,h,66.8,602.9
1029,2025-02-05,run,18.73,min,66.8,204.6
1029,2025-02-06,velo,1.56,h,66.8,814.7
1029,2025-02-07,velo,53.82,min,66.8,433.1
1029,2025-02-08,velo,47.44,min,66.8,396.5
1029,2025-02-09,natation,39.75,min,66.8,342.1
1029,2025-02-10,course,48.48,min,66.8,573.8
1029,2025-02-11,course,56.31,min,66.8,529.5
1029,2025-02-12,velo,39.01,min,66.8,332.9
1029,2025-02-13,course,0.66,h,66.8,490.9
1029,2025-02-14,velo,0.72,h,66.8,325.6
1029,2025-02-15,course,33.63,min,66.8,329.2
1029,2025-02-16,course,41.83,min,66.8,351.8
1029,2025-02-17,course,28.17,min,66.8,330.1
1029,2025-02-18,natation,39.74,min,66.8,476.4
1029,2025-02-19,course,55.13,min,66.8,499.7
1029,2025-02-20,course,36.55,min,66.8,442.4
1029,2025-02-21,velo,52.43,min,66.8,504.9
1029,2025-02-22,course,69.69,min,66.8,560.6
1029,2025-02-23,velo,1.17,h,66.8,542.5
1029,2025-02-24,velo,0.83,h,66.8,413.1
1029,2025-02-25,cours,56.76,min,66.8,797.9
1029,2025-02-26,natation,35.13,min,66.8,314.6
1029,2025-02-27,course,0.62,h,66.8,357.5
1029,2025-02-28,velo,65.86,min,66.8,532.1
1029,2025-03-01,velo,25.33,min,66.8,225.7
1030,2025-01-01,course,50.48,min,61.3,598.9
1030,2025-01-02,velo,19.3,min,61.3,150.0
1030,2025-01-03,velo,52.94,min,61.3,414.4
1030,2025-01-04,run,0.87,h,,560.0
1030,2025-01-05,velò,41.82,min,61.3,269.0
1030,2025-01-06,natation,60.68,min,,517.9
1030,2025-01-07,velo,43.09,min,61.3,330.0
1030,2025-01-08,course,56.56,min,61.3,517.6
1030,2025-01-09,velo,45.13,min,61.3,371.8
1030,2025-01-10,natation,0.71,h,61.3,329.4
1030,2025-01-11,course,0.42,h,61.3,226.1
1030,2025-01-12,velo,29.67,min,61.3,250.5
1030,2025-01-13,run,41.74,min,61.3,463.1
1030,2025-01-14,run,71.98,min,61.3,621.1
1030,2025-01-15,velo,0.72,h,61.3,284.3
1030,2025-01-16,natation,0.86,h,61.3,443.1
1030,2025-01-17,course,35.85,min,61.3,372.4
1030,2025-01-18,course,0.88,h,61.3,608.2
1030,2025-01-19,velo,47.18,min,61.3,383.2
1030,2025-01-20,velo,41.56,min,61.3,375.6
1030,2025-01-21,natation,31.89,min,61.3,296.3
1030,2025-01-22,velo,1.57,h,61.3,728.3
1030,2025-01-23,velo,50.03,min,61.3,391.0
1030,2025-01-24,course,17.46,min,61.3,207.0
1030,2025-01-25,velo,72.84,min,61.3,573.3
1030,2025-01-26,course,34.09,min,61.3,274.1
1030,2025-01-27,course,44.81,min,61.3,476.9
1030,2025-01-28,velo,47.0,min,61.3,461.1
1030,2025-01-29,velo,47.77,min,61.3,369.3
1030,2025-01-30,natation,0.75,h,61.3,388.6
1030,2025-01-31,course,66.39,min,61.3,699.1
1030,2025-02-01,velo,48.77,min,61.3,427.9
1030,2025-02-02,velo,24.72,min,61.3,203.8
1030,2025-02-03,velo,56.94,min,61.3,393.1
1030,2025-02-04,course,24.23,min,61.3,224.6
1030,2025-02-05,course,47.33,min,61.3,516.9
1030,2025-02-06,course,1.19,h,61.3,764.6
1030,2025-02-07,velo,0.58,h,61.3,253.4
1030,2025-02-08,course,1.22,h,61.3,832.8
1030,2025-02-09,natation,38.5,min,61.3,350.4
1030,2025-02-10,course,55.72,min,61.3,540.7
1030,2025-02-11,velo,39.08,min,61.3,317.4
1030,2025-02-12,natation,43.53,min,61.3,372.9
1030,2025-02-13,velo,29.55,min,61.3,236.4
1030,2025-02-14,course,47.68,min,61.3,394.6
1030,2025-02-15,course,29.11,min,61.3,316.3
1030,2025-02-16,run,1.17,h,61.3,690.3
1030,2025-02-17,course,52.28,min,61.3,645.0
1030,2025-02-18,course,48.39,min,61.3,444.2
1030,2025-02-19,course,30.35,min,61.3,283.0
1030,2025-02-20,velo,49.44,min,61.3,504.7
1030,2025-02-21,velo,55.19,min,61.3,423.5
1030,2025-02-22,course,42.64,min,61.3,405.6
1030,2025-02-23,course,1.23,h,61.3,803.0
1030,2025-02-24,course,43.96,min,61.3,560.9
1030,2025-02-25,velo,38.28,min,,297.1
1030,2025-02-26,course,58.6,min,61.3,652.0
1030,2025-02-27,velo,1.04,h,61.3,590.5
1030,2025-02-28,natation,41.69,min,61.3,377.3
1030,2025-03-01,course,56.91,min,61.3,582.1
1031,2025-01-01,velo,66.12,min,69.8,626.1
1031,2025-01-02,course,1.05,h,69.8,795.7
1031,2025-01-03,course,70.17,min,69.8,815.4
1031,2025-01-04,course,34.77,min,69.8,438.4
1031,2025-01-05,natation,0.96,h,69.8,569.3
1031,2025-01-06,velo,46.01,min,69.8,371.3
1031,2025-01-07,natation,48.63,min,69.8,495.2
1031,2025-01-08,course,40.92,min,69.8,517.1
1031,2025-01-09,course,51.88,min,69.8,767.9
1031,2025-01-10,course,57.67,min,69.8,789.2
1031,2025-01-11,course,42.33,min,69.8,465.5
1031,2025-01-12,course,56.98,min,69.8,659.4
1031,2025-01-13,velo,1.03,h,69.8,526.2
1031,2025-01-14,course,69.34,min,69.8,772.6
1031,2025-01-15,natation,0.49,h,69.8,338.7
1031,2025-01-16,course,54.0,min,69.8,767.5
1031,2025-01-17,course,41.65,min,69.8,401.3
1031,2025-01-18,velo,35.46,min,69.8,314.5
1031,2025-01-19,natation,0.66,h,69.8,374.9
1031,2025-01-20,course,30.77,min,69.8,359.2
1031,2025-01-21,velo,65.23,min,69.8,731.4
1031,2025-01-22,course,84.03,min,69.8,1038.4
1031,2025-01-23,velo,60.38,min,69.8,460.7
1031,2025-01-24,course,51.24,min,69.8,615.4
1031,2025-01-25,velo,0.75,h,69.8,415.8
1031,2025-01-26,natation,33.65,min,69.8,318.1
1031,2025-01-27,velo,45.87,min,69.8,430.6
1031,2025-01-28,natation,0.8,h,69.8,408.5
1031,2025-01-29,course,31.52,min,69.8,420.6
1031,2025-01-30,course,1.21,h,69.8,872.7
1031,2025-01-31,run,40.73,min,69.8,415.3
1031,2025-02-01,natation,0.78,h,69.8,537.6
1031,2025-02-02,velo,0.9,h,69.8,450.3
1031,2025-02-03,course,1.21,h,69.8,852.0
1031,2025-02-04,natation,55.81,min,69.8,548.2
1031,2025-02-05,course,49.97,min,,625.8
1031,2025-02-06,natation,75.18,min,69.8,843.1
1031,2025-02-07,course,61.7,min,69.8,805.0
1031,2025-02-08,natation,67.11,min,69.8,651.1
1031,2025-02-09,course,43.54,min,69.8,544.1
1031,2025-02-10,velo,67.17,min,69.8,698.2
1031,2025-02-11,run,1.25,h,69.8,812.5
1031,2025-02-12,velo,1.12,h,69.8,630.0
1031,2025-02-13,course,57.24,min,69.8,590.9
1031,2025-02-14,course,1.17,h,69.8,680.9
1031,2025-02-15,natation,0.84,h,69.8,492.1
1031,2025-02-16,natation,20.75,min,69.8,223.0
1031,2025-02-17,velo,40.6,min,69.8,410.6
1031,2025-02-18,course,38.36,min,69.8,429.9
1031,2025-02-19,course,1.6,h,69.8,1071.3
1031,2025-02-20,course,73.38,min,69.8,1015.7
1031,2025-02-21,natation,1.49,h,69.8,890.8
1031,2025-02-22,course,32.06,min,69.8,359.5
1031,2025-02-23,velo,46.72,min,,416.7
1031,2025-02-24,velo,38.92,min,69.8,349.9
1031,2025-02-25,natation,68.61,min,69.8,679.9
1031,2025-02-26,natation,41.29,min,69.8,431.9
1031,2025-02-27,course,42.44,min,69.8,466.1
1031,2025-02-28,velo,38.03,min,69.8,267.3
1031,2025-03-01,velo,0.99,h,69.8,479.9
1032,2025-01-01,natation,1.02,h,,641.6
1032,2025-01-02,velo,49.95,min,77.2,430.7
1032,2025-01-03,natation,0.76,h,77.2,438.6
1032,2025-01-04,velo,37.98,min,77.2,396.3
1032,2025-01-05,course,51.22,min,77.2,568.8
1032,2025-01-06,course,21.89,min,77.2,324.0
1032,2025-01-07,natation,42.58,min,77.2,469.2
1032,2025-01-08,course,39.59,min,77.2,533.1
1032,2025-01-09,natation,62.16,min,77.2,713.2
1032,2025-01-10,course,56.89,min,77.2,762.1
1032,2025-01-11,course,47.01,min,77.2,666.4
1032,2025-01-12,velo,26.27,min,77.2,254.6
1032,2025-01-13,velo,53.52,min,77.2,500.5
1032,2025-01-14,course,30.23,min,77.2,446.0
1032,2025-01-15,course,59.03,min,77.2,802.6
1032,2025-01-16,velo,71.97,min,77.2,822.7
1032,2025-01-17,course,0.93,h,77.2,727.6
1032,2025-01-18,course,36.2,min,77.2,448.5
1032,2025-01-19,run,41.91,min,77.2,527.7
1032,2025-01-20,natation,58.78,min,77.2,605.0
1032,2025-01-21,course,29.26,min,77.2,375.8
1032,2025-01-22,velò,40.96,min,77.2,425.5
1032,2025-01-23,course,33.07,min,77.2,473.1
1032,2025-01-24,velo,1.11,h,77.2,765.5
1032,2025-01-25,course,47.63,min,77.2,495.6
1032,2025-01-26,velo,31.36,min,77.2,259.8
1032,2025-01-27,course,53.31,min,77.2,796.5
1032,2025-01-28,velo,51.2,min,77.2,378.6
1032,2025-01-29,course,39.53,min,77.2,467.6
1032,2025-01-30,course,61.42,min,77.2,782.3
1032,2025-01-31,course,71.86,min,77.2,1018.4
1032,2025-02-01,course,0.67,h,77.2,651.7
1032,2025-02-02,velo,1.01,h,77.2,660.2
1032,2025-02-03,velo,34.42,min,77.2,368.5
1032,2025-02-04,course,47.17,min,77.2,617.8
1032,2025-02-05,velo,74.61,min,77.2,679.2
1032,2025-02-06,course,36.8,min,77.2,452.4
1032,2025-02-07,velo,39.83,min,77.2,439.7
1032,2025-02-08,velo,0.63,h,77.2,319.8
1032,2025-02-09,velo,39.23,min,77.2,383.5
1032,2025-02-10,velo,32.16,min,77.2,348.4
1032,2025-02-11,natation,60.92,min,77.2,630.9
1032,2025-02-12,course,0.9,h,77.2,804.6
1032,2025-02-13,course,48.09,min,77.2,660.9
1032,2025-02-14,natation,22.42,min,77.2,280.0
1032,2025-02-15,course,37.07,min,77.2,546.6
1032,2025-02-16,course,27.92,min,77.2,344.3
1032,2025-02-17,natation,64.56,min,77.2,734.2
1032,2025-02-18,velo,27.82,min,77.2,242.4
1032,2025-02-19,velò,83.08,min,77.2,940.1
1032,2025-02-20,velo,0.84,h,77.2,435.7
1032,2025-02-21,course,59.5,min,77.2,816.4
1032,2025-02-22,velo,1.32,h,77.2,2389.1
1032,2025-02-23,velo,89.38,min,77.2,838.1
1032,2025-02-24,course,41.62,min,77.2,596.9
1032,2025-02-25,velo,1.05,h,77.2,519.7
1032,2025-02-26,velo,1.58,h,77.2,980.5
1032,2025-02-27,course,39.97,min,77.2,473.1
1032,2025-02-28,course,14.31,min,77.2,166.8
1032,2025-03-01,natation,50.74,min,77.2,466.6
1033,2025-01-01,natation,1.29,h,82.8,828.4
1033,2025-01-02,course,0.64,h,82.8,553.1
1033,2025-01-03,course,29.54,min,,423.4
1033,2025-01-04,velo,1.44,h,82.8,1026.2
1033,2025-01-05,course,84.44,min,82.8,1222.4
1033,2025-01-06,course,36.03,min,82.8,588.4
1033,2025-01-07,course,0.9,h,82.8,769.2
1033,2025-01-08,velo,18.43,min,,167.2
1033,2025-01-09,natation,50.65,min,82.8,584.0
1033,2025-01-10,velo,43.53,min,82.8,436.3
1033,2025-01-11,velo,25.32,min,82.8,309.3
1033,2025-01-12,velo,70.65,min,82.8,816.2
1033,2025-01-13,velo,18.89,min,82.8,210.8
1033,2025-01-14,velo,45.34,min,82.8,549.3
1033,2025-01-15,course,45.28,min,82.8,782.1
1033,2025-01-16,course,36.8,min,82.8,552.6
1033,2025-01-17,velo,1.07,h,82.8,695.8
1033,2025-01-18,course,1.04,h,82.8,845.5
1033,2025-01-19,velo,33.52,min,82.8,334.0
1033,2025-01-20,course,64.41,min,82.8,1000.9
1033,2025-01-21,velo,44.61,min,82.8,511.2
1033,2025-01-22,natation,56.67,min,82.8,688.5
1033,2025-01-23,velo,1.51,h,82.8,911.3
1033,2025-01-24,velo,37.25,min,82.8,407.3
1033,2025-01-25,velo,68.38,min,82.8,730.8
1033,2025-01-26,course,43.8,min,82.8,728.1
1033,2025-01-27,natation,84.4,min,82.8,927.6
1033,2025-01-28,velo,0.64,h,82.8,463.2
1033,2025-01-29,course,44.04,min,82.8,647.9
1033,2025-01-30,course,58.68,min,82.8,752.4
1033,2025-01-31,velo,41.44,min,82.8,424.5
1033,2025-02-01,natation,49.52,min,82.8,576.4
1033,2025-02-02,course,23.49,min,82.8,318.0
1033,2025-02-03,natation,54.19,min,,714.1
1033,2025-02-04,natation,45.74,min,82.8,498.9
1033,2025-02-05,natation,33.22,min,82.8,461.6
1033,2025-02-06,course,69.95,min,82.8,917.5
1033,2025-02-07,velo,59.04,min,82.8,702.7
1033,2025-02-08,velo,39.09,min,82.8,377.9
1033,2025-02-09,course,35.88,min,82.8,532.4
1033,2025-02-10,natation,0.93,h,82.8,645.8
1033,2025-02-11,course,38.13,min,82.8,645.7
1033,2025-02-12,course,47.77,min,82.8,666.4
1033,2025-02-13,natation,22.3,min,82.8,267.5
1033,2025-02-14,natation,44.66,min,82.8,463.8
1033,2025-02-15,course,1.33,h,82.8,1347.7
1033,2025-02-16,course,1.49,h,82.8,1134.6
1033,2025-02-17,run,68.03,min,82.8,916.4
1033,2025-02-18,natation,19.62,min,82.8,237.8
1033,2025-02-19,course,33.75,min,82.8,476.4
1033,2025-02-20,velo,44.64,min,82.8,482.3
1033,2025-02-21,velo,30.26,min,82.8,312.4
1033,2025-02-22,velo,25.03,min,82.8,252.5
1033,2025-02-23,natation,1.19,h,82.8,880.8
1033,2025-02-24,run,29.61,min,82.8,498.8
1033,2025-02-25,velo,12.74,min,82.8,155.7
1033,2025-02-26,velo,71.1,min,82.8,724.6
1033,2025-02-27,course,63.61,min,82.8,937.6
1033,2025-02-28,velò,1.37,h,82.8,1004.0
1033,2025-03-01,natation,0.99,h,82.8,730.1
1034,2025-01-01,course,52.41,min,69.6,697.8
1034,2025-01-02,course,61.47,min,69.6,687.7
1034,2025-01-03,velò,0.76,h,69.6,406.4
1034,2025-01-04,velo,50.87,min,69.6,418.3
1034,2025-01-05,course,68.59,min,69.6,900.2
1034,2025-01-06,velo,52.56,min,69.6,476.4
1034,2025-01-07,velo,57.65,min,69.6,500.9
1034,2025-01-08,course,27.95,min,69.6,343.8
1034,2025-01-09,natation,67.31,min,69.6,499.5
1034,2025-01-10,course,32.85,min,69.6,383.6
1034,2025-01-11,velo,0.51,h,69.6,272.7
1034,2025-01-12,course,29.81,min,69.6,389.0
1034,2025-01-13,course,33.05,min,69.6,349.8
1034,2025-01-14,natation,52.46,min,69.6,442.9
1034,2025-01-15,velo,28.51,min,69.6,257.5
1034,2025-01-16,run,1.08,h,69.6,747.0
1034,2025-01-17,course,35.74,min,69.6,483.6
1034,2025-01-18,course,40.46,min,69.6,413.8
1034,2025-01-19,velo,58.97,min,69.6,522.4
1034,2025-01-20,velo,44.14,min,69.6,396.8
1034,2025-01-21,natation,19.56,min,,165.1
1034,2025-01-22,velo,1.57,h,69.6,870.4
1034,2025-01-23,course,35.91,min,69.6,388.1
1034,2025-01-24,course,50.43,min,69.6,686.7
1034,2025-01-25,natation,27.24,min,69.6,278.4
1034,2025-01-26,course,58.38,min,69.6,793.5
1034,2025-01-27,velo,27.76,min,69.6,225.0
1034,2025-01-28,velo,37.97,min,69.6,352.0
1034,2025-01-29,course,54.7,min,69.6,653.4
1034,2025-01-30,velo,52.67,min,69.6,568.8
1034,2025-01-31,natation,34.5,min,69.6,250.1
1034,2025-02-01,velo,15.7,min,69.6,147.4
1034,2025-02-02,course,48.88,min,69.6,500.6
1034,2025-02-03,cours,54.54,min,69.6,734.9
1034,2025-02-04,course,49.14,min,69.6,579.8
1034,2025-02-05,natation,1.0,h,69.6,598.3
1034,2025-02-06,velo,45.28,min,69.6,373.5
1034,2025-02-07,natation,37.92,min,69.6,369.5
1034,2025-02-08,natation,34.89,min,69.6,424.1
1034,2025-02-09,course,22.57,min,69.6,241.4
1034,2025-02-10,course,34.56,min,69.6,392.1
1034,2025-02-11,velo,41.15,min,69.6,349.4
1034,2025-02-12,course,45.19,min,69.6,565.2
1034,2025-02-13,natation,45.73,min,69.6,447.5
1034,2025-02-14,run,0.49,h,69.6,270.2
1034,2025-02-15,course,40.03,min,69.6,432.8
1034,2025-02-16,course,60.32,min,69.6,648.8
1034,2025-02-17,run,38.75,min,69.6,518.1
1034,2025-02-18,course,1.14,h,69.6,674.7
1034,2025-02-19,velo,50.86,min,69.6,426.3
1034,2025-02-20,velo,39.99,min,69.6,346.2
1034,2025-02-21,velo,51.03,min,69.6,440.5
1034,2025-02-22,course,49.66,min,69.6,580.6
1034,2025-02-23,velo,37.39,min,69.6,321.3
1034,2025-02-24,natation,31.01,min,69.6,324.4
1034,2025-02-25,course,42.63,min,69.6,515.2
1034,2025-02-26,natation,49.23,min,69.6,325.0
1034,2025-02-27,natation,43.39,min,69.6,458.2
1034,2025-02-28,natation,42.92,min,69.6,403.7
1034,2025-03-01,cours,52.08,min,69.6,561.4
1035,2025-01-01,natation,1.16,h,72.3,622.8
1035,2025-01-02,course,57.2,min,72.3,664.9
1035,2025-01-03,velo,45.53,min,72.3,461.3
1035,2025-01-04,velò,0.77,h,72.3,406.8
1035,2025-01-05,velo,0.6,h,72.3,332.4
1035,2025-01-06,natation,21.99,min,72.3,217.4
1035,2025-01-07,course,58.15,min,72.3,539.9
1035,2025-01-08,course,1.33,h,72.3,942.9
1035,2025-01-09,velo,53.06,min,72.3,458.3
1035,2025-01-10,velo,41.94,min,72.3,383.6
1035,2025-01-11,course,18.17,min,72.3,265.7
1035,2025-01-12,natation,65.46,min,72.3,631.6
1035,2025-01-13,course,49.08,min,72.3,675.1
1035,2025-01-14,velo,1.32,h,72.3,730.1
1035,2025-01-15,natation,49.18,min,72.3,426.5
1035,2025-01-16,course,37.26,min,72.3,447.5
1035,2025-01-17,course,25.79,min,72.3,332.7
1035,2025-01-18,natation,42.99,min,72.3,448.7
1035,2025-01-19,velo,0.7,h,72.3,464.4
1035,2025-01-20,course,50.25,min,72.3,610.8
1035,2025-01-21,course,1.81,h,72.3,1293.8
1035,2025-01-22,velo,0.79,h,72.3,416.2
1035,2025-01-23,natation,55.54,min,72.3,558.2
1035,2025-01-24,velo,48.0,min,72.3,521.9
1035,2025-01-25,velo,1.46,h,72.3,738.8
1035,2025-01-26,velo,1.24,h,72.3,672.7
1035,2025-01-27,velo,1.65,h,72.3,1046.7
1035,2025-01-28,course,40.71,min,72.3,532.3
1035,2025-01-29,velo,0.75,h,72.3,448.4
1035,2025-01-30,velo,0.94,h,72.3,473.6
1035,2025-01-31,velo,32.35,min,72.3,264.3
1035,2025-02-01,velo,53.93,min,72.3,457.2
1035,2025-02-02,course,44.1,min,72.3,480.5
1035,2025-02-03,natation,44.09,min,72.3,538.4
1035,2025-02-04,course,1.34,h,72.3,1010.0
1035,2025-02-05,course,1.05,h,72.3,781.2
1035,2025-02-06,velo,1.09,h,72.3,669.0
1035,2025-02-07,velo,42.34,min,72.3,445.7
1035,2025-02-08,velo,13.87,min,72.3,149.3
1035,2025-02-09,course,43.21,min,,543.0
1035,2025-02-10,natation,43.57,min,72.3,394.8
1035,2025-02-11,natation,55.35,min,72.3,500.9
1035,2025-02-12,velo,53.41,min,72.3,579.1
1035,2025-02-13,velo,0.9,h,72.3,505.2
1035,2025-02-14,cours,1.25,h,72.3,842.8
1035,2025-02-15,course,69.89,min,72.3,894.3
1035,2025-02-16,velo,21.46,min,72.3,252.9
1035,2025-02-17,velo,59.92,min,72.3,595.1
1035,2025-02-18,velò,35.84,min,72.3,315.4
1035,2025-02-19,velo,77.33,min,,658.4
1035,2025-02-20,velò,1.14,h,72.3,701.7
1035,2025-02-21,natation,63.26,min,72.3,597.5
1035,2025-02-22,natation,0.8,h,72.3,508.0
1035,2025-02-23,course,47.28,min,72.3,700.6
1035,2025-02-24,course,45.96,min,72.3,537.5
1035,2025-02-25,course,18.0,min,72.3,215.1
1035,2025-02-26,course,58.27,min,72.3,823.1
1035,2025-02-27,course,1.1,h,72.3,767.6
1035,2025-02-28,velo,60.06,min,72.3,591.1
1035,2025-03-01,velo,74.32,min,72.3,764.3
1036,2025-01-01,course,50.77,min,74.0,587.8
1036,2025-01-02,course,0.8,h,74.0,624.9
1036,2025-01-03,course,28.62,min,74.0,328.9
1036,2025-01-04,course,28.51,min,74.0,354.5
1036,2025-01-05,velo,59.75,min,74.0,544.9
1036,2025-01-06,velo,50.12,min,74.0,507.7
1036,2025-01-07,natation,1.25,h,74.0,825.1
1036,2025-01-08,course,29.73,min,74.0,389.9
1036,2025-01-09,velo,32.76,min,74.0,312.6
1036,2025-01-10,course,0.36,h,74.0,314.3
1036,2025-01-11,velo,45.78,min,74.0,367.3
1036,2025-01-12,natation,0.72,h,74.0,1297.4
1036,2025-01-13,course,29.04,min,74.0,408.5
1036,2025-01-14,run,41.91,min,74.0,593.7
1036,2025-01-15,velo,71.73,min,74.0,641.1
1036,2025-01-16,course,53.25,min,74.0,743.6
1036,2025-01-17,natation,0.72,h,74.0,434.9
1036,2025-01-18,velo,18.75,min,74.0,206.6
1036,2025-01-19,course,48.16,min,74.0,663.8
1036,2025-01-20,velo,65.96,min,74.0,633.8
1036,2025-01-21,velo,70.18,min,74.0,627.1
1036,2025-01-22,course,0.67,h,74.0,534.8
1036,2025-01-23,velo,1.46,h,74.0,699.5
1036,2025-01-24,velò,38.36,min,74.0,376.8
1036,2025-01-25,velo,55.67,min,74.0,559.1
1036,2025-01-26,run,45.09,min,74.0,542.2
1036,2025-01-27,course,61.5,min,74.0,799.4
1036,2025-01-28,course,34.93,min,74.0,410.0
1036,2025-01-29,natation,1.48,h,74.0,896.8
1036,2025-01-30,velo,0.3,h,74.0,176.0
1036,2025-01-31,velo,52.25,min,74.0,487.1
1036,2025-02-01,course,52.53,min,74.0,623.6
1036,2025-02-02,natation,63.87,min,74.0,736.8
1036,2025-02-03,course,0.78,h,74.0,559.4
1036,2025-02-04,velo,0.96,h,74.0,695.4
1036,2025-02-05,velo,0.88,h,74.0,490.5
1036,2025-02-06,velo,1.69,h,74.0,957.9
1036,2025-02-07,velo,1.0,h,74.0,626.7
1036,2025-02-08,velo,60.05,min,74.0,601.9
1036,2025-02-09,natation,36.62,min,74.0,408.3
1036,2025-02-10,velo,57.44,min,74.0,476.5
1036,2025-02-11,natation,55.94,min,74.0,525.4
1036,2025-02-12,natation,1.25,h,74.0,636.4
1036,2025-02-13,course,83.27,min,,1069.9
1036,2025-02-14,course,0.69,h,74.0,468.7
1036,2025-02-15,velo,31.05,min,74.0,287.4
1036,2025-02-16,natation,33.13,min,74.0,376.3
1036,2025-02-17,course,25.32,min,74.0,363.9
1036,2025-02-18,natation,1.47,h,74.0,753.5
1036,2025-02-19,course,1.49,h,74.0,1040.9
1036,2025-02-20,velo,31.67,min,74.0,227.1
1036,2025-02-21,velo,0.68,h,74.0,346.2
1036,2025-02-22,run,39.64,min,74.0,475.5
1036,2025-02-23,natation,0.83,h,74.0,451.0
1036,2025-02-24,course,23.11,min,74.0,270.1
1036,2025-02-25,velo,52.53,min,74.0,440.8
1036,2025-02-26,velo,58.33,min,74.0,1467.7
1036,2025-02-27,velo,72.61,min,74.0,656.2
1036,2025-02-28,natation,36.57,min,74.0,394.6
1036,2025-03-01,natation,59.42,min,74.0,661.6
1037,2025-01-01,course,52.13,min,88.7,681.4
1037,2025-01-02,course,1.47,h,88.7,1352.4
1037,2025-01-03,course,43.41,min,88.7,694.3
1037,2025-01-04,course,39.12,min,88.7,607.1
1037,2025-01-05,course,27.21,min,88.7,442.9
1037,2025-01-06,course,21.4,min,88.7,326.3
1037,2025-01-07,cours,43.91,min,88.7,610.7
1037,2025-01-08,velo,55.16,min,88.7,575.0
1037,2025-01-09,velo,56.75,min,88.7,736.6
1037,2025-01-10,natation,24.68,min,88.7,337.3
1037,2025-01-11,velo,1.46,h,88.7,861.4
1037,2025-01-12,course,58.58,min,88.7,925.5
1037,2025-01-13,course,0.98,h,88.7,835.6
1037,2025-01-14,velo,38.33,min,88.7,459.2
1037,2025-01-15,velò,0.52,h,88.7,362.4
1037,2025-01-16,course,50.03,min,88.7,643.4
1037,2025-01-17,velo,22.91,min,88.7,262.8
1037,2025-01-18,velo,31.76,min,88.7,352.9
1037,2025-01-19,velo,28.23,min,88.7,374.0
1037,2025-01-20,course,30.24,min,88.7,409.1
1037,2025-01-21,velo,0.97,h,88.7,633.5
1037,2025-01-22,velo,54.08,min,88.7,576.6
1037,2025-01-23,course,1.32,h,88.7,1082.1
1037,2025-01-24,course,18.89,min,88.7,306.7
1037,2025-01-25,velo,57.52,min,88.7,662.6
1037,2025-01-26,natation,1.36,h,88.7,1153.4
1037,2025-01-27,natation,65.44,min,,793.2
1037,2025-01-28,course,45.25,min,88.7,693.2
1037,2025-01-29,course,20.38,min,88.7,360.8
1037,2025-01-30,natation,1.13,h,88.7,845.8
1037,2025-01-31,course,41.4,min,88.7,606.0
1037,2025-02-01,velo,23.65,min,88.7,252.7
1037,2025-02-02,velo,23.2,min,88.7,247.1
1037,2025-02-03,run,27.72,min,88.7,470.1
1037,2025-02-04,natation,14.16,min,88.7,185.7
